dataset,q_type,qid,question,concept_tags,student_id,answer_text,selected_option,is_correct,time_s,source,misconception_label,bloom_level,difficulty_label
SYNTH,short_answer,1018,Q 1018,regex,s0977,Explains regex,,0,46,synth,miscon-regex,Remember,Medium
SYNTH,mcq,1019,Q 1019,pumping,s0612,Selected D,D,0,35,synth,miscon-pumping,Analyze,Medium
SYNTH,short_answer,1020,Q 1020,equivalence,s1103,Explains equivalence,,1,25,synth,,Create,Hard
SYNTH,mcq,1021,Q 1021,subset,s1119,Selected B,B,1,20,synth,,Evaluate,Easy
SYNTH,short_answer,1022,Q 1022,closure,s1000,Explains closure,,0,34,synth,miscon-closure,Understand,Medium
SYNTH,mcq,1023,Q 1023,parity,s0893,Selected D,D,0,22,synth,miscon-parity,Analyze,Easy
SYNTH,short_answer,1024,Q 1024,DFA,s0797,Explains DFA,,1,36,synth,,Apply,Hard
SYNTH,mcq,1025,Q 1025,NFA,s1391,Selected B,B,0,32,synth,miscon-NFA,Analyze,Hard
SYNTH,short_answer,1026,Q 1026,regex,s0339,Explains regex,,1,22,synth,,Analyze,Easy
SYNTH,mcq,1027,Q 1027,pumping,s1275,Selected D,D,1,30,synth,,Evaluate,Easy
SYNTH,short_answer,1028,Q 1028,equivalence,s1858,Explains equivalence,,1,23,synth,,Analyze,Hard
SYNTH,mcq,1029,Q 1029,subset,s1156,Selected B,B,1,22,synth,,Create,Easy
SYNTH,short_answer,1030,Q 1030,closure,s0172,Explains closure,,1,21,synth,,Create,Medium
SYNTH,mcq,1031,Q 1031,parity,s0278,Selected D,D,1,24,synth,,Analyze,Easy
SYNTH,short_answer,1032,Q 1032,DFA,s0103,Explains DFA,,1,31,synth,,Apply,Medium
SYNTH,mcq,1033,Q 1033,NFA,s0671,Selected B,B,0,47,synth,miscon-NFA,Understand,Medium
SYNTH,short_answer,1034,Q 1034,regex,s0670,Explains regex,,0,33,synth,miscon-regex,Apply,Medium
SYNTH,mcq,1035,Q 1035,pumping,s0570,Selected D,D,1,29,synth,,Analyze,Medium
SYNTH,short_answer,1036,Q 1036,equivalence,s1710,Explains equivalence,,0,36,synth,miscon-equivalence,Remember,Medium
SYNTH,mcq,1037,Q 1037,subset,s0040,Selected B,B,1,42,synth,,Create,Hard
SYNTH,short_answer,1038,Q 1038,closure,s0107,Explains closure,,1,41,synth,,Apply,Easy
SYNTH,mcq,1039,Q 1039,parity,s1332,Selected D,D,1,19,synth,,Remember,Hard
SYNTH,short_answer,1040,Q 1040,DFA,s0083,Explains DFA,,1,30,synth,,Remember,Easy
SYNTH,mcq,1041,Q 1041,NFA,s0409,Selected B,B,1,31,synth,,Remember,Hard
SYNTH,short_answer,1042,Q 1042,regex,s0313,Explains regex,,1,26,synth,,Understand,Easy
SYNTH,mcq,1043,Q 1043,pumping,s0970,Selected D,D,1,24,synth,,Create,Easy
SYNTH,short_answer,1044,Q 1044,equivalence,s1156,Explains equivalence,,1,23,synth,,Understand,Medium
SYNTH,mcq,1045,Q 1045,subset,s1433,Selected B,B,0,35,synth,miscon-subset,Apply,Medium
SYNTH,short_answer,1046,Q 1046,closure,s0344,Explains closure,,1,9,synth,,Evaluate,Hard
SYNTH,mcq,1047,Q 1047,parity,s1974,Selected D,D,0,45,synth,miscon-parity,Create,Hard
SYNTH,short_answer,1048,Q 1048,DFA,s0235,Explains DFA,,1,33,synth,,Understand,Medium
SYNTH,mcq,1049,Q 1049,NFA,s0222,Selected B,B,0,39,synth,miscon-NFA,Evaluate,Easy
SYNTH,short_answer,1050,Q 1050,regex,s1903,Explains regex,,0,34,synth,miscon-regex,Apply,Hard
SYNTH,mcq,1051,Q 1051,pumping,s1388,Selected D,D,0,35,synth,miscon-pumping,Analyze,Medium
SYNTH,short_answer,1052,Q 1052,equivalence,s1929,Explains equivalence,,0,56,synth,miscon-equivalence,Create,Easy
SYNTH,mcq,1053,Q 1053,subset,s0156,Selected B,B,1,42,synth,,Evaluate,Hard
SYNTH,short_answer,1054,Q 1054,closure,s1702,Explains closure,,0,35,synth,miscon-closure,Create,Easy
SYNTH,mcq,1055,Q 1055,parity,s0209,Selected D,D,1,21,synth,,Create,Medium
SYNTH,short_answer,1056,Q 1056,DFA,s1742,Explains DFA,,1,26,synth,,Create,Hard
SYNTH,mcq,1057,Q 1057,NFA,s1650,Selected B,B,0,37,synth,miscon-NFA,Remember,Hard
SYNTH,short_answer,1058,Q 1058,regex,s1603,Explains regex,,1,20,synth,,Remember,Medium
SYNTH,mcq,1059,Q 1059,pumping,s1092,Selected D,D,1,32,synth,,Analyze,Hard
SYNTH,short_answer,1060,Q 1060,equivalence,s0759,Explains equivalence,,1,28,synth,,Remember,Hard
SYNTH,mcq,1061,Q 1061,subset,s1327,Selected B,B,1,26,synth,,Apply,Easy
SYNTH,short_answer,1062,Q 1062,closure,s1740,Explains closure,,1,25,synth,,Analyze,Medium
SYNTH,mcq,1063,Q 1063,parity,s0217,Selected D,D,0,46,synth,miscon-parity,Analyze,Medium
SYNTH,short_answer,1064,Q 1064,DFA,s1302,Explains DFA,,0,34,synth,miscon-DFA,Analyze,Hard
SYNTH,mcq,1065,Q 1065,NFA,s0314,Selected B,B,1,49,synth,,Analyze,Easy
SYNTH,short_answer,1066,Q 1066,regex,s1503,Explains regex,,1,31,synth,,Evaluate,Hard
SYNTH,mcq,1067,Q 1067,pumping,s0554,Selected D,D,1,30,synth,,Evaluate,Hard
SYNTH,short_answer,1068,Q 1068,equivalence,s1587,Explains equivalence,,1,33,synth,,Analyze,Medium
SYNTH,mcq,1069,Q 1069,subset,s0893,Selected B,B,0,52,synth,miscon-subset,Create,Hard
SYNTH,short_answer,1070,Q 1070,closure,s0550,Explains closure,,1,25,synth,,Apply,Easy
SYNTH,mcq,1071,Q 1071,parity,s1702,Selected D,D,1,34,synth,,Remember,Medium
SYNTH,short_answer,1072,Q 1072,DFA,s1806,Explains DFA,,1,34,synth,,Analyze,Easy
SYNTH,mcq,1073,Q 1073,NFA,s1537,Selected B,B,1,38,synth,,Analyze,Hard
SYNTH,short_answer,1074,Q 1074,regex,s1250,Explains regex,,1,27,synth,,Create,Medium
SYNTH,mcq,1075,Q 1075,pumping,s0689,Selected D,D,0,47,synth,miscon-pumping,Remember,Medium
SYNTH,short_answer,1076,Q 1076,equivalence,s1743,Explains equivalence,,1,24,synth,,Apply,Easy
SYNTH,mcq,1077,Q 1077,subset,s0999,Selected B,B,1,12,synth,,Understand,Medium
SYNTH,short_answer,1078,Q 1078,closure,s1634,Explains closure,,0,27,synth,miscon-closure,Apply,Medium
SYNTH,mcq,1079,Q 1079,parity,s0573,Selected D,D,0,40,synth,miscon-parity,Evaluate,Hard
SYNTH,short_answer,1000,Q 1000,DFA,s1803,Explains DFA,,1,37,synth,,Apply,Hard
SYNTH,mcq,1001,Q 1001,NFA,s0021,Selected B,B,0,40,synth,miscon-NFA,Evaluate,Easy
SYNTH,short_answer,1002,Q 1002,regex,s0176,Explains regex,,1,31,synth,,Understand,Hard
SYNTH,mcq,1003,Q 1003,pumping,s0833,Selected D,D,1,34,synth,,Analyze,Hard
SYNTH,short_answer,1004,Q 1004,equivalence,s1553,Explains equivalence,,1,34,synth,,Understand,Hard
SYNTH,mcq,1005,Q 1005,subset,s0976,Selected B,B,1,39,synth,,Create,Hard
SYNTH,short_answer,1006,Q 1006,closure,s1006,Explains closure,,0,36,synth,miscon-closure,Analyze,Easy
SYNTH,mcq,1007,Q 1007,parity,s0191,Selected D,D,1,33,synth,,Apply,Easy
SYNTH,short_answer,1008,Q 1008,DFA,s0829,Explains DFA,,1,42,synth,,Create,Easy
SYNTH,mcq,1009,Q 1009,NFA,s0628,Selected B,B,0,43,synth,miscon-NFA,Create,Hard
SYNTH,short_answer,1010,Q 1010,regex,s0756,Explains regex,,1,40,synth,,Analyze,Hard
SYNTH,mcq,1011,Q 1011,pumping,s1088,Selected D,D,1,26,synth,,Apply,Medium
SYNTH,short_answer,1012,Q 1012,equivalence,s1528,Explains equivalence,,1,37,synth,,Evaluate,Medium
SYNTH,mcq,1013,Q 1013,subset,s0721,Selected B,B,0,47,synth,miscon-subset,Create,Medium
SYNTH,short_answer,1014,Q 1014,closure,s0555,Explains closure,,0,26,synth,miscon-closure,Apply,Medium
SYNTH,mcq,1015,Q 1015,parity,s0473,Selected D,D,1,32,synth,,Remember,Hard
SYNTH,short_answer,1016,Q 1016,DFA,s0395,Explains DFA,,1,31,synth,,Apply,Easy
SYNTH,mcq,1017,Q 1017,NFA,s1522,Selected B,B,1,36,synth,,Evaluate,Hard
SYNTH,short_answer,1018,Q 1018,regex,s0380,Explains regex,,1,31,synth,,Understand,Easy
SYNTH,mcq,1019,Q 1019,pumping,s1513,Selected D,D,0,61,synth,miscon-pumping,Analyze,Medium
SYNTH,short_answer,1020,Q 1020,equivalence,s1484,Explains equivalence,,1,44,synth,,Evaluate,Hard
SYNTH,mcq,1021,Q 1021,subset,s1223,Selected B,B,0,44,synth,miscon-subset,Apply,Easy
SYNTH,short_answer,1022,Q 1022,closure,s1706,Explains closure,,0,42,synth,miscon-closure,Understand,Medium
SYNTH,mcq,1023,Q 1023,parity,s0466,Selected D,D,0,30,synth,miscon-parity,Apply,Easy
SYNTH,short_answer,1024,Q 1024,DFA,s0620,Explains DFA,,1,31,synth,,Remember,Hard
SYNTH,mcq,1025,Q 1025,NFA,s1094,Selected B,B,0,40,synth,miscon-NFA,Understand,Medium
SYNTH,short_answer,1026,Q 1026,regex,s0094,Explains regex,,1,50,synth,,Remember,Hard
SYNTH,mcq,1027,Q 1027,pumping,s0599,Selected D,D,1,34,synth,,Create,Easy
SYNTH,short_answer,1028,Q 1028,equivalence,s1307,Explains equivalence,,1,38,synth,,Analyze,Easy
SYNTH,mcq,1029,Q 1029,subset,s1788,Selected B,B,1,25,synth,,Remember,Hard
SYNTH,short_answer,1030,Q 1030,closure,s0583,Explains closure,,1,36,synth,,Analyze,Medium
SYNTH,mcq,1031,Q 1031,parity,s0903,Selected D,D,0,21,synth,miscon-parity,Apply,Easy
SYNTH,short_answer,1032,Q 1032,DFA,s1978,Explains DFA,,1,40,synth,,Remember,Medium
SYNTH,mcq,1033,Q 1033,NFA,s1928,Selected B,B,1,23,synth,,Analyze,Easy
SYNTH,short_answer,1034,Q 1034,regex,s1684,Explains regex,,1,20,synth,,Remember,Medium
SYNTH,mcq,1035,Q 1035,pumping,s1008,Selected D,D,1,28,synth,,Remember,Hard
SYNTH,short_answer,1036,Q 1036,equivalence,s1290,Explains equivalence,,1,36,synth,,Create,Easy
SYNTH,mcq,1037,Q 1037,subset,s0311,Selected B,B,1,28,synth,,Understand,Hard
SYNTH,short_answer,1038,Q 1038,closure,s1944,Explains closure,,0,31,synth,miscon-closure,Apply,Easy
SYNTH,mcq,1039,Q 1039,parity,s0509,Selected D,D,0,44,synth,miscon-parity,Remember,Hard
SYNTH,short_answer,1040,Q 1040,DFA,s1566,Explains DFA,,1,23,synth,,Analyze,Hard
SYNTH,mcq,1041,Q 1041,NFA,s1221,Selected B,B,0,38,synth,miscon-NFA,Evaluate,Easy
SYNTH,short_answer,1042,Q 1042,regex,s1589,Explains regex,,1,24,synth,,Evaluate,Medium
SYNTH,mcq,1043,Q 1043,pumping,s0923,Selected D,D,0,41,synth,miscon-pumping,Analyze,Medium
SYNTH,short_answer,1044,Q 1044,equivalence,s1762,Explains equivalence,,1,29,synth,,Evaluate,Medium
SYNTH,mcq,1045,Q 1045,subset,s0626,Selected B,B,1,31,synth,,Evaluate,Hard
SYNTH,short_answer,1046,Q 1046,closure,s0124,Explains closure,,1,50,synth,,Evaluate,Hard
SYNTH,mcq,1047,Q 1047,parity,s0204,Selected D,D,1,21,synth,,Understand,Hard
SYNTH,short_answer,1048,Q 1048,DFA,s0433,Explains DFA,,0,51,synth,miscon-DFA,Apply,Hard
SYNTH,mcq,1049,Q 1049,NFA,s0167,Selected B,B,1,8,synth,,Understand,Easy
SYNTH,short_answer,1050,Q 1050,regex,s0356,Explains regex,,1,20,synth,,Evaluate,Easy
SYNTH,mcq,1051,Q 1051,pumping,s0321,Selected D,D,1,31,synth,,Remember,Medium
SYNTH,short_answer,1052,Q 1052,equivalence,s0923,Explains equivalence,,0,38,synth,miscon-equivalence,Create,Hard
SYNTH,mcq,1053,Q 1053,subset,s0963,Selected B,B,1,34,synth,,Apply,Easy
SYNTH,short_answer,1054,Q 1054,closure,s0475,Explains closure,,0,37,synth,miscon-closure,Apply,Hard
SYNTH,mcq,1055,Q 1055,parity,s0580,Selected D,D,1,29,synth,,Create,Medium
SYNTH,short_answer,1056,Q 1056,DFA,s0146,Explains DFA,,0,39,synth,miscon-DFA,Create,Easy
SYNTH,mcq,1057,Q 1057,NFA,s1893,Selected B,B,1,30,synth,,Apply,Hard
SYNTH,short_answer,1058,Q 1058,regex,s1208,Explains regex,,1,30,synth,,Create,Easy
SYNTH,mcq,1059,Q 1059,pumping,s0871,Selected D,D,1,28,synth,,Remember,Hard
SYNTH,short_answer,1060,Q 1060,equivalence,s0461,Explains equivalence,,0,37,synth,miscon-equivalence,Create,Easy
SYNTH,mcq,1061,Q 1061,subset,s1861,Selected B,B,1,28,synth,,Apply,Easy
SYNTH,short_answer,1062,Q 1062,closure,s0147,Explains closure,,0,41,synth,miscon-closure,Remember,Easy
SYNTH,mcq,1063,Q 1063,parity,s1624,Selected D,D,1,32,synth,,Apply,Hard
SYNTH,short_answer,1064,Q 1064,DFA,s1534,Explains DFA,,0,34,synth,miscon-DFA,Evaluate,Medium
SYNTH,mcq,1065,Q 1065,NFA,s0900,Selected B,B,0,32,synth,miscon-NFA,Remember,Medium
SYNTH,short_answer,1066,Q 1066,regex,s1411,Explains regex,,1,16,synth,,Apply,Hard
SYNTH,mcq,1067,Q 1067,pumping,s0825,Selected D,D,0,54,synth,miscon-pumping,Apply,Hard
SYNTH,short_answer,1068,Q 1068,equivalence,s1106,Explains equivalence,,0,30,synth,miscon-equivalence,Analyze,Medium
SYNTH,mcq,1069,Q 1069,subset,s0165,Selected B,B,1,23,synth,,Evaluate,Easy
SYNTH,short_answer,1070,Q 1070,closure,s1822,Explains closure,,0,46,synth,miscon-closure,Analyze,Hard
SYNTH,mcq,1071,Q 1071,parity,s0661,Selected D,D,1,18,synth,,Evaluate,Medium
SYNTH,short_answer,1072,Q 1072,DFA,s0053,Explains DFA,,0,25,synth,miscon-DFA,Remember,Easy
SYNTH,mcq,1073,Q 1073,NFA,s1970,Selected B,B,0,35,synth,miscon-NFA,Create,Hard
SYNTH,short_answer,1074,Q 1074,regex,s1203,Explains regex,,0,47,synth,miscon-regex,Remember,Hard
SYNTH,mcq,1075,Q 1075,pumping,s1683,Selected D,D,0,39,synth,miscon-pumping,Apply,Hard
SYNTH,short_answer,1076,Q 1076,equivalence,s0083,Explains equivalence,,1,47,synth,,Understand,Medium
SYNTH,mcq,1077,Q 1077,subset,s1063,Selected B,B,1,35,synth,,Create,Medium
SYNTH,short_answer,1078,Q 1078,closure,s1877,Explains closure,,1,19,synth,,Apply,Easy
SYNTH,mcq,1079,Q 1079,parity,s1199,Selected D,D,1,30,synth,,Analyze,Hard
SYNTH,short_answer,1000,Q 1000,DFA,s1668,Explains DFA,,1,16,synth,,Analyze,Easy
SYNTH,mcq,1001,Q 1001,NFA,s0963,Selected B,B,1,34,synth,,Apply,Medium
SYNTH,short_answer,1002,Q 1002,regex,s0683,Explains regex,,0,36,synth,miscon-regex,Apply,Hard
SYNTH,mcq,1003,Q 1003,pumping,s0215,Selected D,D,1,34,synth,,Understand,Medium
SYNTH,short_answer,1004,Q 1004,equivalence,s0844,Explains equivalence,,1,42,synth,,Create,Medium
SYNTH,mcq,1005,Q 1005,subset,s0591,Selected B,B,0,52,synth,miscon-subset,Create,Medium
SYNTH,short_answer,1006,Q 1006,closure,s1667,Explains closure,,1,28,synth,,Evaluate,Easy
SYNTH,mcq,1007,Q 1007,parity,s0932,Selected D,D,1,36,synth,,Remember,Medium
SYNTH,short_answer,1008,Q 1008,DFA,s0517,Explains DFA,,1,27,synth,,Apply,Easy
SYNTH,mcq,1009,Q 1009,NFA,s1987,Selected B,B,0,41,synth,miscon-NFA,Analyze,Hard
SYNTH,short_answer,1010,Q 1010,regex,s1690,Explains regex,,1,17,synth,,Remember,Hard
SYNTH,mcq,1011,Q 1011,pumping,s1781,Selected D,D,1,23,synth,,Evaluate,Medium
SYNTH,short_answer,1012,Q 1012,equivalence,s0847,Explains equivalence,,0,44,synth,miscon-equivalence,Remember,Easy
SYNTH,mcq,1013,Q 1013,subset,s1062,Selected B,B,1,15,synth,,Apply,Hard
SYNTH,short_answer,1014,Q 1014,closure,s1550,Explains closure,,0,40,synth,miscon-closure,Analyze,Hard
SYNTH,mcq,1015,Q 1015,parity,s0906,Selected D,D,1,31,synth,,Remember,Easy
SYNTH,short_answer,1016,Q 1016,DFA,s0547,Explains DFA,,1,34,synth,,Evaluate,Easy
SYNTH,mcq,1017,Q 1017,NFA,s1900,Selected B,B,1,17,synth,,Apply,Medium
SYNTH,short_answer,1018,Q 1018,regex,s1804,Explains regex,,1,16,synth,,Create,Medium
SYNTH,mcq,1019,Q 1019,pumping,s0249,Selected D,D,0,47,synth,miscon-pumping,Remember,Hard
SYNTH,short_answer,1020,Q 1020,equivalence,s1247,Explains equivalence,,1,31,synth,,Understand,Hard
SYNTH,mcq,1021,Q 1021,subset,s0325,Selected B,B,1,27,synth,,Apply,Hard
SYNTH,short_answer,1022,Q 1022,closure,s0029,Explains closure,,0,27,synth,miscon-closure,Evaluate,Medium
SYNTH,mcq,1023,Q 1023,parity,s0191,Selected D,D,0,36,synth,miscon-parity,Understand,Easy
SYNTH,short_answer,1024,Q 1024,DFA,s0946,Explains DFA,,0,31,synth,miscon-DFA,Remember,Hard
SYNTH,mcq,1025,Q 1025,NFA,s1705,Selected B,B,1,37,synth,,Understand,Medium
SYNTH,short_answer,1026,Q 1026,regex,s1911,Explains regex,,1,19,synth,,Create,Medium
SYNTH,mcq,1027,Q 1027,pumping,s1043,Selected D,D,1,28,synth,,Create,Medium
SYNTH,short_answer,1028,Q 1028,equivalence,s0851,Explains equivalence,,0,46,synth,miscon-equivalence,Analyze,Medium
SYNTH,mcq,1029,Q 1029,subset,s0500,Selected B,B,0,44,synth,miscon-subset,Analyze,Hard
SYNTH,short_answer,1030,Q 1030,closure,s0297,Explains closure,,0,36,synth,miscon-closure,Analyze,Easy
SYNTH,mcq,1031,Q 1031,parity,s1888,Selected D,D,1,35,synth,,Evaluate,Hard
SYNTH,short_answer,1032,Q 1032,DFA,s1529,Explains DFA,,1,36,synth,,Understand,Easy
SYNTH,mcq,1033,Q 1033,NFA,s0566,Selected B,B,1,31,synth,,Analyze,Medium
SYNTH,short_answer,1034,Q 1034,regex,s1914,Explains regex,,0,43,synth,miscon-regex,Evaluate,Medium
SYNTH,mcq,1035,Q 1035,pumping,s1681,Selected D,D,0,38,synth,miscon-pumping,Remember,Medium
SYNTH,short_answer,1036,Q 1036,equivalence,s1487,Explains equivalence,,0,49,synth,miscon-equivalence,Apply,Hard
SYNTH,mcq,1037,Q 1037,subset,s1188,Selected B,B,0,39,synth,miscon-subset,Create,Medium
SYNTH,short_answer,1038,Q 1038,closure,s1773,Explains closure,,1,18,synth,,Understand,Medium
SYNTH,mcq,1039,Q 1039,parity,s1104,Selected D,D,1,34,synth,,Analyze,Medium
SYNTH,short_answer,1040,Q 1040,DFA,s0681,Explains DFA,,1,21,synth,,Evaluate,Hard
SYNTH,mcq,1041,Q 1041,NFA,s0773,Selected B,B,0,50,synth,miscon-NFA,Analyze,Medium
SYNTH,short_answer,1042,Q 1042,regex,s1781,Explains regex,,1,33,synth,,Understand,Hard
SYNTH,mcq,1043,Q 1043,pumping,s0490,Selected D,D,0,24,synth,miscon-pumping,Evaluate,Medium
SYNTH,short_answer,1044,Q 1044,equivalence,s0479,Explains equivalence,,1,36,synth,,Analyze,Easy
SYNTH,mcq,1045,Q 1045,subset,s0652,Selected B,B,0,42,synth,miscon-subset,Create,Medium
SYNTH,short_answer,1046,Q 1046,closure,s1445,Explains closure,,1,35,synth,,Analyze,Medium
SYNTH,mcq,1047,Q 1047,parity,s1360,Selected D,D,0,40,synth,miscon-parity,Create,Easy
SYNTH,short_answer,1048,Q 1048,DFA,s1015,Explains DFA,,0,49,synth,miscon-DFA,Remember,Easy
SYNTH,mcq,1049,Q 1049,NFA,s1029,Selected B,B,1,24,synth,,Evaluate,Medium
SYNTH,short_answer,1050,Q 1050,regex,s1782,Explains regex,,1,37,synth,,Remember,Medium
SYNTH,mcq,1051,Q 1051,pumping,s0205,Selected D,D,0,42,synth,miscon-pumping,Evaluate,Medium
SYNTH,short_answer,1052,Q 1052,equivalence,s0032,Explains equivalence,,0,26,synth,miscon-equivalence,Create,Easy
SYNTH,mcq,1053,Q 1053,subset,s0840,Selected B,B,0,25,synth,miscon-subset,Create,Easy
SYNTH,short_answer,1054,Q 1054,closure,s0154,Explains closure,,1,27,synth,,Analyze,Medium
SYNTH,mcq,1055,Q 1055,parity,s0694,Selected D,D,1,23,synth,,Evaluate,Hard
SYNTH,short_answer,1056,Q 1056,DFA,s0815,Explains DFA,,1,14,synth,,Create,Easy
SYNTH,mcq,1057,Q 1057,NFA,s1745,Selected B,B,0,30,synth,miscon-NFA,Apply,Hard
SYNTH,short_answer,1058,Q 1058,regex,s1760,Explains regex,,1,28,synth,,Evaluate,Medium
SYNTH,mcq,1059,Q 1059,pumping,s1955,Selected D,D,0,33,synth,miscon-pumping,Apply,Hard
SYNTH,short_answer,1060,Q 1060,equivalence,s1472,Explains equivalence,,0,58,synth,miscon-equivalence,Analyze,Hard
SYNTH,mcq,1061,Q 1061,subset,s0074,Selected B,B,1,24,synth,,Evaluate,Easy
SYNTH,short_answer,1062,Q 1062,closure,s0481,Explains closure,,0,49,synth,miscon-closure,Create,Hard
SYNTH,mcq,1063,Q 1063,parity,s1887,Selected D,D,1,42,synth,,Apply,Easy
SYNTH,short_answer,1064,Q 1064,DFA,s1530,Explains DFA,,1,25,synth,,Remember,Medium
SYNTH,mcq,1065,Q 1065,NFA,s0202,Selected B,B,1,25,synth,,Create,Hard
SYNTH,short_answer,1066,Q 1066,regex,s1788,Explains regex,,0,36,synth,miscon-regex,Remember,Medium
SYNTH,mcq,1067,Q 1067,pumping,s0341,Selected D,D,0,38,synth,miscon-pumping,Create,Medium
SYNTH,short_answer,1068,Q 1068,equivalence,s1851,Explains equivalence,,0,37,synth,miscon-equivalence,Remember,Easy
SYNTH,mcq,1069,Q 1069,subset,s0665,Selected B,B,0,30,synth,miscon-subset,Remember,Medium
SYNTH,short_answer,1070,Q 1070,closure,s0735,Explains closure,,0,42,synth,miscon-closure,Apply,Medium
SYNTH,mcq,1071,Q 1071,parity,s0299,Selected D,D,1,26,synth,,Understand,Hard
SYNTH,short_answer,1072,Q 1072,DFA,s0844,Explains DFA,,1,48,synth,,Evaluate,Hard
SYNTH,mcq,1073,Q 1073,NFA,s1624,Selected B,B,1,37,synth,,Understand,Easy
SYNTH,short_answer,1074,Q 1074,regex,s0359,Explains regex,,1,27,synth,,Remember,Hard
SYNTH,mcq,1075,Q 1075,pumping,s1784,Selected D,D,1,34,synth,,Analyze,Hard
SYNTH,short_answer,1076,Q 1076,equivalence,s1400,Explains equivalence,,0,44,synth,miscon-equivalence,Understand,Medium
SYNTH,mcq,1077,Q 1077,subset,s1870,Selected B,B,1,38,synth,,Evaluate,Easy
SYNTH,short_answer,1078,Q 1078,closure,s0476,Explains closure,,1,16,synth,,Analyze,Hard
SYNTH,mcq,1079,Q 1079,parity,s0521,Selected D,D,1,19,synth,,Analyze,Medium
SYNTH,short_answer,1000,Q 1000,DFA,s1366,Explains DFA,,0,33,synth,miscon-DFA,Remember,Medium
SYNTH,mcq,1001,Q 1001,NFA,s1846,Selected B,B,1,29,synth,,Apply,Hard
SYNTH,short_answer,1002,Q 1002,regex,s1120,Explains regex,,0,12,synth,miscon-regex,Understand,Easy
SYNTH,mcq,1003,Q 1003,pumping,s0905,Selected D,D,1,23,synth,,Apply,Hard
SYNTH,short_answer,1004,Q 1004,equivalence,s0613,Explains equivalence,,0,50,synth,miscon-equivalence,Create,Medium
SYNTH,mcq,1005,Q 1005,subset,s1414,Selected B,B,1,20,synth,,Apply,Medium
SYNTH,short_answer,1006,Q 1006,closure,s1732,Explains closure,,1,31,synth,,Apply,Easy
SYNTH,mcq,1007,Q 1007,parity,s0788,Selected D,D,0,42,synth,miscon-parity,Analyze,Easy
SYNTH,short_answer,1008,Q 1008,DFA,s0486,Explains DFA,,0,43,synth,miscon-DFA,Analyze,Hard
SYNTH,mcq,1009,Q 1009,NFA,s0736,Selected B,B,0,45,synth,miscon-NFA,Evaluate,Medium
SYNTH,short_answer,1010,Q 1010,regex,s1433,Explains regex,,0,48,synth,miscon-regex,Apply,Easy
SYNTH,mcq,1011,Q 1011,pumping,s1700,Selected D,D,0,52,synth,miscon-pumping,Create,Medium
SYNTH,short_answer,1012,Q 1012,equivalence,s0563,Explains equivalence,,1,27,synth,,Remember,Hard
SYNTH,mcq,1013,Q 1013,subset,s1772,Selected B,B,0,33,synth,miscon-subset,Create,Hard
SYNTH,short_answer,1014,Q 1014,closure,s1994,Explains closure,,1,33,synth,,Remember,Hard
SYNTH,mcq,1015,Q 1015,parity,s1527,Selected D,D,1,33,synth,,Analyze,Medium
SYNTH,short_answer,1016,Q 1016,DFA,s1589,Explains DFA,,1,36,synth,,Understand,Hard
SYNTH,mcq,1017,Q 1017,NFA,s1643,Selected B,B,0,28,synth,miscon-NFA,Apply,Easy
SYNTH,short_answer,1018,Q 1018,regex,s1304,Explains regex,,0,46,synth,miscon-regex,Understand,Hard
SYNTH,mcq,1019,Q 1019,pumping,s0514,Selected D,D,1,19,synth,,Create,Hard
SYNTH,short_answer,1020,Q 1020,equivalence,s1572,Explains equivalence,,0,42,synth,miscon-equivalence,Create,Hard
SYNTH,mcq,1021,Q 1021,subset,s1717,Selected B,B,1,26,synth,,Understand,Hard
SYNTH,short_answer,1022,Q 1022,closure,s0199,Explains closure,,0,49,synth,miscon-closure,Create,Hard
SYNTH,mcq,1023,Q 1023,parity,s0081,Selected D,D,0,28,synth,miscon-parity,Apply,Medium
SYNTH,short_answer,1024,Q 1024,DFA,s0069,Explains DFA,,1,31,synth,,Evaluate,Medium
SYNTH,mcq,1025,Q 1025,NFA,s1500,Selected B,B,1,33,synth,,Understand,Easy
SYNTH,short_answer,1026,Q 1026,regex,s1863,Explains regex,,1,27,synth,,Apply,Medium
SYNTH,mcq,1027,Q 1027,pumping,s1531,Selected D,D,1,31,synth,,Analyze,Easy
SYNTH,short_answer,1028,Q 1028,equivalence,s0412,Explains equivalence,,1,26,synth,,Understand,Hard
SYNTH,mcq,1029,Q 1029,subset,s1795,Selected B,B,0,41,synth,miscon-subset,Apply,Hard
SYNTH,short_answer,1030,Q 1030,closure,s1028,Explains closure,,0,42,synth,miscon-closure,Apply,Easy
SYNTH,mcq,1031,Q 1031,parity,s0527,Selected D,D,1,25,synth,,Analyze,Medium
SYNTH,short_answer,1032,Q 1032,DFA,s1529,Explains DFA,,1,28,synth,,Apply,Easy
SYNTH,mcq,1033,Q 1033,NFA,s0960,Selected B,B,0,23,synth,miscon-NFA,Remember,Easy
SYNTH,short_answer,1034,Q 1034,regex,s1545,Explains regex,,0,26,synth,miscon-regex,Understand,Hard
SYNTH,mcq,1035,Q 1035,pumping,s1484,Selected D,D,0,36,synth,miscon-pumping,Create,Medium
SYNTH,short_answer,1036,Q 1036,equivalence,s1981,Explains equivalence,,1,20,synth,,Evaluate,Medium
SYNTH,mcq,1037,Q 1037,subset,s0185,Selected B,B,0,38,synth,miscon-subset,Analyze,Easy
