dataset,q_type,qid,question,concept_tags,student_id,answer_text,selected_option,is_correct,time_s,source,misconception_label,bloom_level,difficulty_label
OpenStaxMock,short_answer,2010,What is derivative?,derivative,s0088,Student explains derivative in their own words,,1,19,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2011,What is integral?,integral,s0538,Student explains integral in their own words,,1,69,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2012,What is limit?,limit,s0069,Student explains limit in their own words,,1,35,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2013,What is matrix?,matrix,s0116,Student explains matrix in their own words,,1,45,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2014,What is probability?,probability,s0803,Student explains probability in their own words,,1,49,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2015,What is derivative?,derivative,s0715,Student explains derivative in their own words,,1,13,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2016,What is integral?,integral,s0133,Student explains integral in their own words,,0,29,openstax_mock,miscon-integral,Apply,Medium
OpenStaxMock,short_answer,2017,What is limit?,limit,s0473,Student explains limit in their own words,,0,35,openstax_mock,miscon-limit,Understand,Easy
OpenStaxMock,short_answer,2018,What is matrix?,matrix,s0313,Student explains matrix in their own words,,0,77,openstax_mock,miscon-matrix,Analyze,Medium
OpenStaxMock,short_answer,2019,What is probability?,probability,s0162,Student explains probability in their own words,,1,110,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2020,What is derivative?,derivative,s0521,Student explains derivative in their own words,,1,78,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2021,What is integral?,integral,s0145,Student explains integral in their own words,,0,78,openstax_mock,miscon-integral,Apply,Hard
OpenStaxMock,short_answer,2022,What is limit?,limit,s0204,Student explains limit in their own words,,0,82,openstax_mock,miscon-limit,Analyze,Hard
OpenStaxMock,short_answer,2023,What is matrix?,matrix,s0443,Student explains matrix in their own words,,1,11,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2024,What is probability?,probability,s0688,Student explains probability in their own words,,0,112,openstax_mock,miscon-probability,Analyze,Hard
OpenStaxMock,short_answer,2025,What is derivative?,derivative,s0842,Student explains derivative in their own words,,1,49,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2026,What is integral?,integral,s0972,Student explains integral in their own words,,1,97,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2027,What is limit?,limit,s0504,Student explains limit in their own words,,1,55,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2028,What is matrix?,matrix,s0886,Student explains matrix in their own words,,0,115,openstax_mock,miscon-matrix,Understand,Hard
OpenStaxMock,short_answer,2029,What is probability?,probability,s0170,Student explains probability in their own words,,1,96,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2030,What is derivative?,derivative,s0237,Student explains derivative in their own words,,1,58,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2031,What is integral?,integral,s0971,Student explains integral in their own words,,1,71,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2032,What is limit?,limit,s0074,Student explains limit in their own words,,1,118,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2033,What is matrix?,matrix,s0630,Student explains matrix in their own words,,0,100,openstax_mock,miscon-matrix,Apply,Medium
OpenStaxMock,short_answer,2034,What is probability?,probability,s0021,Student explains probability in their own words,,0,25,openstax_mock,miscon-probability,Apply,Medium
OpenStaxMock,short_answer,2035,What is derivative?,derivative,s0603,Student explains derivative in their own words,,0,106,openstax_mock,miscon-derivative,Understand,Medium
OpenStaxMock,short_answer,2036,What is integral?,integral,s0259,Student explains integral in their own words,,1,87,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2037,What is limit?,limit,s0947,Student explains limit in their own words,,0,80,openstax_mock,miscon-limit,Apply,Hard
OpenStaxMock,short_answer,2038,What is matrix?,matrix,s0720,Student explains matrix in their own words,,1,74,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2039,What is probability?,probability,s0368,Student explains probability in their own words,,1,95,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2040,What is derivative?,derivative,s0086,Student explains derivative in their own words,,1,24,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2041,What is integral?,integral,s0597,Student explains integral in their own words,,0,40,openstax_mock,miscon-integral,Remember,Easy
OpenStaxMock,short_answer,2042,What is limit?,limit,s0284,Student explains limit in their own words,,0,51,openstax_mock,miscon-limit,Understand,Hard
OpenStaxMock,short_answer,2043,What is matrix?,matrix,s0778,Student explains matrix in their own words,,0,106,openstax_mock,miscon-matrix,Remember,Easy
OpenStaxMock,short_answer,2044,What is probability?,probability,s0784,Student explains probability in their own words,,0,62,openstax_mock,miscon-probability,Apply,Hard
OpenStaxMock,short_answer,2045,What is derivative?,derivative,s0954,Student explains derivative in their own words,,1,14,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2046,What is integral?,integral,s0328,Student explains integral in their own words,,1,21,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2047,What is limit?,limit,s0086,Student explains limit in their own words,,1,23,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2048,What is matrix?,matrix,s0487,Student explains matrix in their own words,,1,35,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2049,What is probability?,probability,s0307,Student explains probability in their own words,,0,34,openstax_mock,miscon-probability,Apply,Easy
OpenStaxMock,short_answer,2000,What is derivative?,derivative,s0305,Student explains derivative in their own words,,1,29,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2001,What is integral?,integral,s0112,Student explains integral in their own words,,1,114,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2002,What is limit?,limit,s0710,Student explains limit in their own words,,0,21,openstax_mock,miscon-limit,Analyze,Medium
OpenStaxMock,short_answer,2003,What is matrix?,matrix,s0385,Student explains matrix in their own words,,1,106,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2004,What is probability?,probability,s0073,Student explains probability in their own words,,1,106,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2005,What is derivative?,derivative,s0263,Student explains derivative in their own words,,0,68,openstax_mock,miscon-derivative,Analyze,Medium
OpenStaxMock,short_answer,2006,What is integral?,integral,s0253,Student explains integral in their own words,,0,110,openstax_mock,miscon-integral,Remember,Hard
OpenStaxMock,short_answer,2007,What is limit?,limit,s0028,Student explains limit in their own words,,0,70,openstax_mock,miscon-limit,Analyze,Easy
OpenStaxMock,short_answer,2008,What is matrix?,matrix,s0313,Student explains matrix in their own words,,0,45,openstax_mock,miscon-matrix,Analyze,Medium
OpenStaxMock,short_answer,2009,What is probability?,probability,s0915,Student explains probability in their own words,,0,43,openstax_mock,miscon-probability,Analyze,Hard
OpenStaxMock,short_answer,2010,What is derivative?,derivative,s0011,Student explains derivative in their own words,,0,86,openstax_mock,miscon-derivative,Apply,Hard
OpenStaxMock,short_answer,2011,What is integral?,integral,s0224,Student explains integral in their own words,,1,108,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2012,What is limit?,limit,s0632,Student explains limit in their own words,,1,32,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2013,What is matrix?,matrix,s0215,Student explains matrix in their own words,,1,105,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2014,What is probability?,probability,s0490,Student explains probability in their own words,,1,77,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2015,What is derivative?,derivative,s0813,Student explains derivative in their own words,,0,65,openstax_mock,miscon-derivative,Understand,Medium
OpenStaxMock,short_answer,2016,What is integral?,integral,s0484,Student explains integral in their own words,,1,112,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2017,What is limit?,limit,s0313,Student explains limit in their own words,,0,97,openstax_mock,miscon-limit,Understand,Medium
OpenStaxMock,short_answer,2018,What is matrix?,matrix,s0173,Student explains matrix in their own words,,1,57,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2019,What is probability?,probability,s0320,Student explains probability in their own words,,1,37,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2020,What is derivative?,derivative,s0867,Student explains derivative in their own words,,1,76,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2021,What is integral?,integral,s0423,Student explains integral in their own words,,0,114,openstax_mock,miscon-integral,Remember,Easy
OpenStaxMock,short_answer,2022,What is limit?,limit,s0773,Student explains limit in their own words,,1,51,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2023,What is matrix?,matrix,s0999,Student explains matrix in their own words,,1,53,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2024,What is probability?,probability,s0287,Student explains probability in their own words,,0,94,openstax_mock,miscon-probability,Analyze,Medium
OpenStaxMock,short_answer,2025,What is derivative?,derivative,s0624,Student explains derivative in their own words,,1,85,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2026,What is integral?,integral,s0852,Student explains integral in their own words,,1,22,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2027,What is limit?,limit,s0320,Student explains limit in their own words,,0,107,openstax_mock,miscon-limit,Remember,Medium
OpenStaxMock,short_answer,2028,What is matrix?,matrix,s0724,Student explains matrix in their own words,,1,19,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2029,What is probability?,probability,s0868,Student explains probability in their own words,,1,72,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2030,What is derivative?,derivative,s0412,Student explains derivative in their own words,,1,95,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2031,What is integral?,integral,s0011,Student explains integral in their own words,,1,53,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2032,What is limit?,limit,s0573,Student explains limit in their own words,,1,18,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2033,What is matrix?,matrix,s0854,Student explains matrix in their own words,,0,93,openstax_mock,miscon-matrix,Understand,Easy
OpenStaxMock,short_answer,2034,What is probability?,probability,s0332,Student explains probability in their own words,,0,95,openstax_mock,miscon-probability,Analyze,Hard
OpenStaxMock,short_answer,2035,What is derivative?,derivative,s0985,Student explains derivative in their own words,,1,71,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2036,What is integral?,integral,s0074,Student explains integral in their own words,,1,74,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2037,What is limit?,limit,s0872,Student explains limit in their own words,,0,32,openstax_mock,miscon-limit,Understand,Medium
OpenStaxMock,short_answer,2038,What is matrix?,matrix,s0472,Student explains matrix in their own words,,0,49,openstax_mock,miscon-matrix,Remember,Medium
OpenStaxMock,short_answer,2039,What is probability?,probability,s0356,Student explains probability in their own words,,0,41,openstax_mock,miscon-probability,Analyze,Hard
OpenStaxMock,short_answer,2040,What is derivative?,derivative,s0199,Student explains derivative in their own words,,1,57,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2041,What is integral?,integral,s0072,Student explains integral in their own words,,1,36,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2042,What is limit?,limit,s0345,Student explains limit in their own words,,1,12,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2043,What is matrix?,matrix,s0364,Student explains matrix in their own words,,1,81,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2044,What is probability?,probability,s0027,Student explains probability in their own words,,1,35,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2045,What is derivative?,derivative,s0432,Student explains derivative in their own words,,0,47,openstax_mock,miscon-derivative,Apply,Medium
OpenStaxMock,short_answer,2046,What is integral?,integral,s0785,Student explains integral in their own words,,1,81,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2047,What is limit?,limit,s0117,Student explains limit in their own words,,1,115,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2048,What is matrix?,matrix,s0385,Student explains matrix in their own words,,1,64,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2049,What is probability?,probability,s0907,Student explains probability in their own words,,1,95,openstax_mock,,Understand,Hard
